Date,Total Snow,Daily Delta,Min,Max,Mean
2012-09-06,0,0,1.7,21.8,9.04782608696
2012-09-07,0,0,5.6,25.1,12.4130434783
2014-07-17,0,0,8.5,23.7,16.5260869565
2014-07-16,0,0,7.9,26.7,17.047826087
2013-11-28,48.0,-2.0,2.5,6.0,4.4347826087
2013-11-29,43.0,-5.0,1.5,4.3,2.70869565217
2014-07-13,0,0,7.7,28.3,16.7695652174
2014-07-12,0,0,7.7,26.6,16.9
2014-07-11,0,0,5.4,26.5,14.0956521739
2014-07-10,0,0,3.4,23.5,12.5173913043
2013-11-22,41.0,1.0,-7.8,2.8,-3.56086956522
2013-11-23,47.0,6.0,0.2,7.5,3.29130434783
2013-11-20,37.0,-4.0,-18.3,-6.3,-13.6956521739
2013-11-21,40.0,3.0,-10.8,-3.5,-7.48260869565
2013-11-26,50.0,2.0,-1.5,5.7,3.44347826087
2013-11-27,50.0,0.0,1.7,6.7,3.53913043478
2013-11-24,49.0,2.0,-0.1,6.9,3.68260869565
2013-11-25,48.0,-1.0,0.2,8.9,3.18695652174
2016-01-30,389.0,1.0,-4.6,-2.0,-3.38695652174
2012-08-14,0,0,8.6,17.7,14.2739130435
2012-10-08,0,0,0.7,16.0,6.02608695652
2012-10-09,0,0,1.3,18.2,6.72608695652
2012-08-15,0,0,6.1,24.3,13.4304347826
2012-10-02,0,0,-1.4,8.4,3.36956521739
2012-10-03,0,0,-3.7,9.9,1.67391304348
2012-10-01,0,0,8.2,13.0,10.7043478261
2012-10-06,0,0,-0.7,17.3,4.98260869565
2012-10-07,0,0,0.5,20.5,6.64782608696
2012-10-04,0,0,-4.0,10.4,0.826086956522
2012-10-05,0,0,-3.0,13.3,2.6
2017-08-02,0,0,0.0,0.0,0.0
2017-08-03,0,0,0.0,0.0,0.0
2012-08-10,0,0,3.9,21.0,11.2434782609
2012-08-11,0,0,5.0,23.5,12.9391304348
2019-07-27,4.0,-1.0,5.8,14.0,8.84782608696
2017-08-01,0,0,0.0,0.0,0.0
2012-08-12,0,0,5.7,22.5,13.1260869565
2017-08-06,0,0,0.0,0.0,0.0
2012-08-13,0,0,10.6,19.4,14.7608695652
2017-08-07,0,0,0.0,0.0,0.0
2017-08-04,0,0,0.0,0.0,0.0
2016-08-06,0,0,1.3,14.5,6.16956521739
2017-08-05,0,0,0.0,0.0,0.0
2019-07-26,5.0,0.0,7.2,17.8,12.1565217391
2019-03-16,422.0,4.0,-1.7,5.6,0.773913043478
2017-08-08,0,0,0.0,0.0,0.0
2017-08-09,0,0,0.0,0.0,0.0
2017-12-04,222.0,-1.0,-14.2,0.3,-9.15652173913
2019-03-17,416.0,-6.0,-4.8,8.5,0.286956521739
2019-07-24,5.0,2.0,7.7,15.0,10.847826087
2017-12-02,222.0,1.0,-10.9,-4.2,-6.53043478261
2018-07-08,3.0,-2.0,3.0,17.4,9.94782608696
2018-07-09,3.0,0.0,4.5,18.6,11.3347826087
2017-03-26,497.0,7.0,-5.2,0.9,-2.8
2017-12-08,227.0,2.0,-3.3,4.1,-0.517391304348
2018-07-04,4.0,2.0,5.9,18.4,10.1739130435
2013-07-30,0,0,5.5,22.9,12.2434782609
2013-07-31,0,0,7.4,25.6,15.2739130435
2018-07-05,4.0,0.0,7.7,17.8,12.4043478261
2018-03-31,565.0,-11.0,-9.4,1.9,-4.66086956522
2019-03-12,427.0,6.0,-12.7,-1.4,-5.90434782609
2017-04-22,555.0,15.0,-1.7,8.6,2.48695652174
2019-03-13,410.0,-17.0,-14.3,-0.5,-8.44347826087
2013-03-30,420.0,-2.0,-4.7,12.2,1.49565217391
2013-03-31,425.0,5.0,-3.2,16.5,3.45217391304
2019-04-30,456.0,1.0,-5.6,7.0,0.1
2019-01-29,372.0,1.0,-10.6,1.6,-5.78260869565
2019-01-28,371.0,-3.0,-8.7,-2.0,-5.8
2017-04-23,551.0,-4.0,0.2,5.7,2.29130434783
2017-09-16,0,0,0.0,0.0,0.0
2017-03-30,502.0,-12.0,-5.3,3.7,-0.721739130435
2018-11-30,18.0,0.0,-9.7,-3.2,-7.69130434783
2017-09-14,0,0,0.0,0.0,0.0
2015-10-06,0,0,5.1,15.2,8.99130434783
2016-12-22,127.0,14.0,-5.6,-1.8,-3.9347826087
2015-01-18,285.0,18.0,-3.8,2.3,-0.24347826087
2016-12-20,110.0,10.0,-5.4,-2.4,-3.79565217391
2016-11-02,18.0,5.0,0.2,3.5,1.56956521739
2016-12-26,130.0,3.0,-10.6,-3.3,-6.11304347826
2016-12-27,142.0,12.0,-5.5,-3.2,-4.17826086957
2016-12-24,128.0,1.0,-10.7,-8.9,-9.81739130435
2015-01-19,280.0,-5.0,-2.7,-0.1,-1.37391304348
2017-09-12,0,0,0.0,0.0,0.0
2016-12-28,142.0,0.0,-6.1,-3.4,-5.27391304348
2016-12-29,159.0,17.0,-5.7,-3.5,-4.55217391304
2019-09-08,5.0,0.0,0.0,14.3,8.0
2019-02-13,393.0,8.0,-24.3,-11.5,-18.1434782609
2017-09-13,0,0,0.0,0.0,0.0
2017-01-16,195.0,5.0,-0.1,2.9,1.07391304348
2017-01-17,223.0,28.0,0.1,1.7,0.952173913043
2017-01-14,187.0,3.0,-5.4,1.6,-2.25217391304
2017-01-15,190.0,3.0,-1.8,1.6,-0.139130434783
2017-01-12,183.0,1.0,-19.4,-7.7,-13.3739130435
2017-01-13,184.0,1.0,-10.7,-2.2,-7.80869565217
2017-01-10,184.0,0.0,-18.9,-17.0,-17.6304347826
2017-01-11,182.0,-2.0,-23.9,-14.3,-20.7173913043
2019-02-15,394.0,-3.0,-14.8,-6.5,-12.4956521739
2017-09-11,0,0,0.0,0.0,0.0
2017-01-18,243.0,20.0,0.1,1.6,0.995652173913
2017-01-19,248.0,5.0,-1.2,0.9,-0.430434782609
2017-04-25,544.0,-4.0,-2.9,6.2,2.10869565217
2019-02-17,378.0,-13.0,-14.1,-10.9,-12.3391304348
2019-02-16,391.0,-3.0,-14.0,-6.2,-10.7565217391
2019-02-19,400.0,18.0,-10.4,-1.6,-6.51739130435
2019-01-27,374.0,4.0,-4.1,7.3,1.60869565217
2019-02-18,382.0,4.0,-19.2,-2.7,-12.4347826087
2019-01-26,370.0,2.0,-0.1,7.8,3.68695652174
2017-05-01,526.0,2.0,-1.3,5.2,1.04782608696
2017-05-03,516.0,-12.0,2.6,10.3,5.88695652174
2017-05-02,528.0,2.0,-4.1,8.1,1.5652173913
2017-05-05,466.0,-21.0,0.7,7.9,3.67391304348
2017-05-04,487.0,-29.0,1.8,13.2,6.95217391304
2017-05-07,450.0,0.0,-3.8,4.9,0.0130434782609
2014-02-11,161.0,6.0,-4.8,-1.6,-3.74782608696
2017-05-09,433.0,-12.0,-2.5,7.7,2.65652173913
2017-05-08,445.0,-5.0,1.0,7.2,3.30434782609
2018-10-19,18.0,-4.0,4.0,14.2,7.59130434783
2016-11-09,0,0,1.1,6.1,3.46956521739
2016-11-08,0,-10.0,4.0,8.4,6.04347826087
2018-10-18,22.0,3.0,1.8,13.3,7.29130434783
2015-01-16,260.0,-2.0,-3.6,1.5,-0.45652173913
2017-09-18,0,0,0.0,0.0,0.0
2017-09-19,0,0,0.0,0.0,0.0
2016-11-01,13.0,2.0,-0.5,2.3,0.504347826087
2017-09-17,0,0,0.0,0.0,0.0
2016-11-03,20.0,2.0,0.9,3.5,1.70434782609
2015-01-17,267.0,7.0,-3.1,0.6,-1.44782608696
2016-11-05,12.0,-9.0,1.4,4.1,2.45652173913
2016-11-04,21.0,1.0,2.6,8.9,5.24782608696
2016-11-07,10.0,0.0,0.7,6.5,3.43043478261
2016-11-06,10.0,-2.0,-0.3,3.1,1.18260869565
2017-04-27,529.0,-14.0,-1.9,3.9,0.960869565217
2014-02-17,241.0,14.0,-6.0,0.5,-4.10434782609
2018-10-13,28.0,-3.0,-3.7,5.3,0.608695652174
2013-08-08,0,0,7.5,23.1,14.6434782609
2013-08-09,0.0,0.0,7.2,26.8,14.9826086957
2013-08-06,0,0,8.6,22.6,15.7217391304
2013-08-07,0,0,7.4,22.3,14.6260869565
2013-08-04,0,0,6.8,24.8,14.5434782609
2013-08-05,0,0,7.4,25.1,14.7739130435
2013-08-02,0,0,8.4,21.6,12.6086956522
2013-08-03,0,0,8.6,24.2,14.9391304348
2013-08-01,0,0,10.5,21.6,15.1565217391
2017-07-10,0,0,0.0,0.0,0.0
2018-01-27,440.0,-1.0,-11.3,-7.9,-9.92173913043
2016-11-25,56.0,8.0,-8.7,-2.6,-5.47826086957
2017-07-11,0,0,0.0,0.0,0.0
2017-07-12,0,0,0.0,0.0,0.0
2017-07-13,0,0,0.0,0.0,0.0
2017-07-14,0,0,0.0,0.0,0.0
2017-07-15,0,0,0.0,0.0,0.0
2016-11-24,48.0,18.0,-2.7,-1.3,-2.31304347826
2017-07-16,0,0,0.0,0.0,0.0
2017-07-17,0,0,0.0,0.0,0.0
2019-09-19,2.0,-1.0,2.4,13.4,6.25217391304
2016-04-29,387.0,-22.0,-1.1,12.7,4.61304347826
2016-04-28,409.0,-9.0,-1.7,10.9,3.89565217391
2018-06-29,4.0,1.0,6.5,12.7,8.78695652174
2018-06-28,3.0,1.0,2.5,11.8,7.16956521739
2017-07-19,0,0,0.0,0.0,0.0
2016-04-21,521.0,-7.0,1.4,13.1,6.97826086957
2016-04-20,528.0,-14.0,0.5,20.1,8.30434782609
2016-04-23,479.0,-24.0,3.4,10.1,5.75217391304
2016-04-22,503.0,-18.0,1.5,11.3,5.7
2016-04-25,429.0,-23.0,-1.4,7.8,1.81739130435
2016-04-24,452.0,-27.0,1.6,8.1,3.77391304348
2016-04-27,418.0,-7.0,-0.4,11.4,3.25217391304
2016-04-26,425.0,-4.0,-1.9,6.3,1.9652173913
2015-06-30,0,0,10.3,21.2,15.0391304348
2012-05-08,777.0,-8.0,3.1,8.9,6.5347826087
2012-05-09,765.0,-12.0,-3.4,3.4,-0.191304347826
2012-05-04,792.0,-18.0,-2.4,6.0,1.49130434783
2012-05-05,780.0,-12.0,-1.6,7.3,1.65652173913
2012-05-06,778.0,-2.0,-0.9,9.8,2.8652173913
2012-05-07,785.0,7.0,3.0,13.9,6.82173913043
2012-05-01,811.0,-32.0,0.0,7.0,2.87826086957
2012-05-02,803.0,-8.0,-5.0,5.2,-0.317391304348
2012-05-03,810.0,7.0,-3.2,8.3,0.769565217391
2019-03-05,402.0,5.0,-23.4,-8.5,-17.4608695652
2017-09-15,0,0,0.0,0.0,0.0
2019-03-04,397.0,2.0,-25.6,-10.2,-19.7869565217
2019-03-06,414.0,12.0,-19.8,-5.7,-14.9608695652
2012-09-19,0,0,4.1,23.9,11.6608695652
2012-09-18,0,0,4.8,24.1,12.2217391304
2012-09-17,0,0,1.8,24.7,9.79130434783
2012-09-16,0,0,0.2,19.8,7.36086956522
2012-09-15,0,0,0.8,17.8,8.12608695652
2012-09-14,0,0,7.1,19.8,12.0130434783
2012-09-13,0,0,2.8,22.2,10.2347826087
2012-09-12,0,0,-2.0,17.5,4.41304347826
2012-09-11,0,0,-2.2,10.6,2.64347826087
2012-09-10,0,0,0.3,7.6,3.4652173913
2018-07-22,3.0,1.0,5.1,20.3,11.4347826087
2013-11-30,42.0,-1.0,0.1,2.3,1.49130434783
2015-10-16,0,0,1.4,18.8,6.78260869565
2015-10-17,0.0,0.0,7.8,10.6,9.37826086957
2015-10-14,0,0,-3.1,10.8,1.79130434783
2015-10-15,0,0,-2.0,12.0,2.07826086957
2015-10-12,0,0,1.1,9.7,3.3652173913
2015-10-13,0,0,-0.5,8.8,2.34347826087
2015-10-10,0,0.0,3.4,10.2,7.33913043478
2015-10-11,0,0,2.5,7.1,4.27826086957
2015-10-08,0,0,6.7,12.2,9.02173913043
2015-10-18,0,0.0,3.9,13.1,7.15217391304
2015-10-19,0,0,4.3,8.2,6.15652173913
2012-10-19,0,0,0.9,4.9,3.54347826087
2012-10-18,0,0,-0.1,4.5,2.51739130435
2018-07-23,6.0,3.0,9.7,18.6,13.4391304348
2012-10-11,0,0,-2.1,13.3,4.07826086957
2012-10-10,0,0,1.1,17.3,8.34347826087
2012-10-13,0,0,4.2,7.9,5.72608695652
2012-10-12,0,0,4.3,10.4,6.53913043478
2012-10-15,0,0,3.8,6.0,4.69130434783
2012-10-14,0,0,3.6,8.3,5.40869565217
2012-10-17,0,0,-0.9,4.0,0.85652173913
2012-10-16,0,0,0.3,4.8,2.17826086957
2017-10-30,13.0,-13.0,-6.0,4.4,-2.45217391304
2017-10-31,11.0,-2.0,-1.9,12.9,3.76086956522
2017-09-10,0,0,0.0,0.0,0.0
2018-07-20,3.0,0.0,1.4,12.4,7.26086956522
2011-12-30,242.0,18.0,-4.9,-1.6,-3.42608695652
2011-12-31,245.0,3.0,-9.5,-5.0,-7.2652173913
2018-07-21,2.0,-1.0,3.2,14.5,7.02173913043
2013-04-08,410.0,-3.0,-3.2,7.3,0.095652173913
2013-04-09,414.0,4.0,0.0,4.9,1.78695652174
2013-04-02,428.0,0.0,2.6,7.7,5.17391304348
2013-04-03,423.0,-5.0,-3.7,8.7,1.88260869565
2013-04-01,428.0,3.0,-1.6,14.8,4.50869565217
2013-04-06,419.0,-7.0,0.2,4.4,1.96956521739
2013-04-07,413.0,-6.0,-5.5,2.2,-1.90434782609
2013-04-04,434.0,11.0,-1.2,7.2,3.22173913043
2013-04-05,426.0,-8.0,0.9,9.5,3.15652173913
2018-07-26,3.0,0.0,6.6,23.3,14.352173913
2018-07-27,3.0,0.0,7.0,25.2,15.0565217391
2017-06-20,0,0,7.4,11.7,9.19565217391
2018-07-24,3.0,-3.0,4.6,21.2,11.8826086957
2013-07-21,0,0,7.5,22.2,15.0565217391
2013-07-20,0,0,8.9,22.5,15.6086956522
2013-07-23,0,0,6.2,21.9,14.1217391304
2013-07-22,0,0,6.9,19.7,14.3695652174
2013-07-25,0,0,5.8,21.0,13.8652173913
2013-07-24,0,0,5.1,23.0,13.4391304348
2013-07-27,0,0,2.9,19.3,11.052173913
2013-07-26,0,0,6.5,18.7,12.6304347826
2013-07-29,0,0,3.7,20.2,9.96086956522
2013-07-28,0,0,5.3,15.5,11.2608695652
2017-06-21,0,0,1.0,10.1,5.53913043478
2012-02-16,556.0,13.0,-3.4,2.6,-1.64347826087
2012-02-17,562.0,6.0,-8.2,3.5,-3.33913043478
2012-02-14,555.0,7.0,-10.2,2.2,-5.71739130435
2012-02-15,543.0,-12.0,-11.4,3.7,-6.36086956522
2012-02-12,556.0,2.0,-0.6,2.0,0.45652173913
2012-02-13,548.0,-8.0,-9.5,3.2,-3.91304347826
2012-02-10,550.0,6.0,0.1,4.0,1.60869565217
2012-02-11,554.0,4.0,-2.9,7.0,0.295652173913
2018-07-25,3.0,0.0,5.5,22.4,13.3956521739
2019-07-29,3.0,0.0,4.1,17.4,10.2217391304
2019-07-28,3.0,-1.0,2.5,16.6,9.1
2012-02-18,563.0,1.0,-5.6,3.0,-2.11739130435
2012-02-19,558.0,-5.0,-8.6,-2.1,-4.41739130435
2017-02-28,358.0,-10.0,-19.6,-6.0,-12.2086956522
2017-02-26,363.0,-3.0,-11.7,-6.5,-9.46956521739
2017-02-27,368.0,5.0,-18.6,-8.4,-14.3260869565
2017-02-24,359.0,4.0,-11.5,-6.4,-9.31739130435
2017-02-25,366.0,7.0,-17.5,-4.3,-11.3652173913
2017-02-22,356.0,-4.0,-13.7,-4.7,-9.39565217391
2017-02-23,355.0,-1.0,-18.6,-4.8,-12.7869565217
2017-02-20,360.0,5.0,-5.9,-0.9,-3.64782608696
2017-02-21,360.0,0.0,-13.5,-3.0,-7.24347826087
2013-03-29,422.0,0.0,-2.4,10.6,2.53043478261
2013-03-28,422.0,-2.0,-5.5,10.9,0.608695652174
2013-03-25,429.0,2.0,-2.3,8.0,0.860869565217
2013-03-24,427.0,6.0,-8.0,2.2,-4.10869565217
2013-03-27,424.0,-4.0,-5.8,11.8,1.0652173913
2013-03-26,428.0,-1.0,-2.6,8.1,1.23043478261
2013-03-21,419.0,-18.0,-7.0,-0.2,-4.62608695652
2013-03-20,437.0,24.0,-3.5,2.4,-0.973913043478
2013-03-23,421.0,6.0,-14.9,1.0,-7.77391304348
2013-03-22,415.0,-4.0,-16.8,0.6,-9.6347826087
2019-04-04,436.0,-17.0,0.2,5.2,2.4347826087
2019-04-05,450.0,14.0,-1.5,5.0,1.88695652174
2019-04-06,444.0,-6.0,-2.1,2.9,-0.165217391304
2019-04-07,442.0,-2.0,-2.3,2.6,-0.847826086957
2019-04-01,435.0,1.0,-6.6,6.7,-1.4347826087
2019-04-02,443.0,8.0,-6.5,7.4,-0.821739130435
2019-04-03,453.0,10.0,-0.6,5.6,1.75217391304
2019-04-08,442.0,0.0,-5.8,5.2,-0.930434782609
2019-04-09,449.0,7.0,-4.7,5.9,-0.108695652174
2019-05-27,8.0,-4.0,1.9,19.0,9.63913043478
2019-05-25,19.0,-11.0,3.4,9.4,5.34347826087
2019-05-24,30.0,-35.0,4.5,13.4,6.95652173913
2016-02-05,407.0,9.0,0.0,2.0,0.378260869565
2018-11-25,14.0,4.0,-1.6,4.0,0.4
2018-06-25,2.0,-2.0,3.3,8.8,5.35652173913
2018-11-27,16.0,-1.0,0.2,2.9,1.54782608696
2018-11-26,17.0,3.0,1.5,3.3,2.20869565217
2018-11-21,10.0,6.0,0.3,6.0,3.05217391304
2018-11-20,4.0,2.0,-0.8,5.7,2.14782608696
2018-11-23,12.0,2.0,-2.3,-0.2,-1.17391304348
2017-06-24,0,0,3.9,22.6,11.7913043478
2019-05-21,118.0,-24.0,1.4,12.0,5.69565217391
2018-11-29,18.0,1.0,-7.4,-2.9,-5.39565217391
2018-06-27,2.0,0.0,2.4,10.4,6.75217391304
2019-05-26,12.0,-7.0,0.2,16.6,6.60434782609
2019-05-20,142.0,-17.0,2.7,11.3,7.10869565217
2016-12-31,170.0,6.0,-9.0,-5.1,-7.04782608696
2016-12-30,164.0,5.0,-13.6,-3.4,-8.47826086957
2018-06-26,2.0,0.0,1.9,10.1,5.40434782609
2019-05-23,65.0,-32.0,1.4,16.3,8.75217391304
2018-06-21,5.0,0.0,10.0,19.8,14.7347826087
2019-05-22,97.0,-21.0,0.4,15.4,6.7
2018-06-20,5.0,1.0,9.3,22.6,16.4826086957
2017-01-05,171.0,3.0,-14.6,-4.7,-10.1347826087
2017-01-04,168.0,3.0,-18.4,-8.8,-12.4391304348
2017-01-07,176.0,-1.0,-14.3,-5.1,-8.54782608696
2017-01-06,177.0,6.0,-7.5,-4.2,-5.58260869565
2017-01-01,168.0,-2.0,-14.0,-7.4,-11.3391304348
2017-06-25,0,0,7.2,21.6,15.0695652174
2017-01-03,165.0,-2.0,-22.5,-11.2,-16.8217391304
2017-01-02,167.0,-1.0,-17.1,-13.5,-15.4434782609
2018-06-22,5.0,0.0,7.0,16.5,12.1260869565
2017-01-09,184.0,11.0,-17.9,-15.8,-17.0043478261
2017-01-08,173.0,-3.0,-14.7,-12.3,-13.0043478261
2018-01-08,288.0,10.0,-0.7,1.6,0.760869565217
2018-01-09,293.0,5.0,-3.7,-0.5,-2.38695652174
2018-01-02,254.0,0.0,-9.9,-0.2,-6.16086956522
2018-01-03,259.0,5.0,-6.1,-1.3,-4.54347826087
2018-01-01,254.0,2.0,-14.1,-2.1,-8.9652173913
2018-01-06,276.0,2.0,-1.2,2.7,0.369565217391
2018-01-07,278.0,2.0,-3.0,-0.4,-1.79565217391
2018-01-04,265.0,6.0,-5.4,2.7,-2.61739130435
2018-01-05,274.0,9.0,0.5,5.1,2.71739130435
2015-10-30,3.0,3.0,0.4,4.3,2.46086956522
2015-10-31,0.0,-3.0,0.1,3.2,1.81304347826
2017-05-30,37.0,-41.0,4.7,17.3,10.3043478261
2017-05-31,10.0,-27.0,3.9,11.2,7.83043478261
2012-06-12,53.0,-53.0,6.4,12.2,8.67826086957
2012-06-13,27.0,-26.0,2.3,12.1,7.1
2012-06-10,148.0,-33.0,4.5,13.4,8.12173913043
2012-06-11,106.0,-42.0,4.2,14.4,8.61304347826
2012-06-16,0,0,6.6,13.7,9.61304347826
2012-06-17,0,0,5.9,10.7,7.52173913043
2012-06-14,6.0,-21.0,0.8,10.8,5.35217391304
2012-06-15,0,-6.0,1.7,12.0,5.87391304348
2017-09-05,0,0,0.0,0.0,0.0
2017-09-04,0,0,0.0,0.0,0.0
2012-06-18,0,0,2.4,12.2,6.26086956522
2012-06-19,0,0,2.1,13.3,7.06956521739
2016-11-30,69.0,1.0,-2.1,0.7,-0.869565217391
2017-09-03,0,0,0.0,0.0,0.0
2017-09-02,0,0,0.0,0.0,0.0
2015-08-28,0,0,9.0,15.5,12.052173913
2015-08-29,0,0,5.9,11.4,7.86956521739
2015-08-22,0,0,3.7,18.2,10.6130434783
2015-08-23,0,0,5.7,18.2,11.3565217391
2015-08-20,0,0,4.7,19.1,12.3347826087
2015-08-21,0,0,3.4,15.6,10.1304347826
2015-08-26,0,0,2.2,21.8,10.0217391304
2015-08-27,0,0,7.7,19.6,13.5304347826
2015-08-24,0,0,5.8,16.8,10.6956521739
2015-08-25,0,0,2.5,16.3,9.57391304348
2018-09-02,3.0,1.0,7.4,11.5,8.67391304348
2018-09-03,2.0,-1.0,0.0,11.6,5.23043478261
2018-09-01,2.0,-1.0,1.0,11.6,7.54347826087
2013-08-19,0,-1.0,6.2,11.6,8.70869565217
2013-08-18,1.0,0.0,9.7,12.7,10.8695652174
2018-09-04,2.0,0.0,-0.4,13.4,5.39130434783
2018-09-05,2.0,0.0,1.2,17.1,7.12173913043
2013-08-15,0.0,0.0,8.3,16.9,11.9217391304
2013-08-14,0.0,0.0,6.0,17.0,11.4173913043
2013-08-17,1.0,0.0,9.8,15.9,12.2217391304
2013-08-16,1.0,1.0,8.4,13.7,10.9652173913
2013-08-11,1.0,1.0,10.6,24.9,17.0260869565
2013-08-10,0.0,0.0,8.3,25.6,15.4739130435
2013-08-13,0.0,-1.0,6.9,19.7,11.7260869565
2013-08-12,1.0,0.0,8.0,19.4,12.6086956522
2018-02-21,502.0,7.0,-21.7,-8.5,-13.447826087
2018-02-20,495.0,1.0,-21.3,-9.6,-16.3956521739
2018-02-23,506.0,16.0,-15.7,-4.6,-7.95652173913
2018-02-22,490.0,-12.0,-17.1,-8.2,-11.2826086957
2018-02-25,522.0,19.0,-7.2,-4.1,-5.76956521739
2018-02-24,503.0,-3.0,-16.0,-4.5,-8.53913043478
2018-02-27,509.0,14.0,-5.5,-2.0,-4.22173913043
2018-02-26,495.0,-27.0,-14.2,-4.0,-9.74347826087
2018-02-28,515.0,6.0,-5.5,-3.7,-4.67826086957
2015-04-26,275.0,-3.0,-1.6,5.3,1.59565217391
2015-04-27,274.0,-1.0,2.7,9.3,5.62173913043
2015-04-24,285.0,-2.0,-4.5,4.3,-1.09565217391
2015-04-25,278.0,-7.0,-3.0,7.4,0.591304347826
2015-04-22,281.0,-7.0,-3.9,4.4,0.117391304348
2015-04-23,287.0,6.0,-3.2,3.2,-0.495652173913
2015-04-20,290.0,1.0,-0.6,15.4,5.7347826087
2015-04-21,288.0,-2.0,2.9,9.6,5.97826086957
2015-04-28,242.0,-32.0,1.2,10.6,7.07391304348
2015-04-29,217.0,-25.0,-1.0,4.8,1.26956521739
2018-06-10,2.0,0.0,0.1,7.0,3.32173913043
2018-06-11,2.0,0.0,-1.2,6.9,3.26086956522
2018-06-12,2.0,0.0,-0.2,7.9,4.14782608696
2018-06-13,3.0,1.0,3.2,10.7,6.24347826087
2016-04-18,556.0,-7.0,3.0,17.8,9.13913043478
2016-04-19,542.0,-14.0,1.8,18.7,8.71304347826
2018-06-16,3.0,0.0,3.0,17.8,7.08260869565
2018-06-17,3.0,0.0,4.0,22.4,11.547826087
2016-04-14,579.0,4.0,-5.1,10.0,0.391304347826
2016-04-15,570.0,-9.0,-1.6,6.6,2.48260869565
2016-04-16,568.0,-2.0,1.1,5.7,2.83913043478
2016-04-17,563.0,-5.0,3.2,13.3,6.2347826087
2016-04-10,577.0,0.0,-2.7,13.5,3.20869565217
2016-04-11,573.0,-4.0,1.3,10.7,4.95652173913
2016-04-12,577.0,4.0,0.5,5.7,2.20434782609
2016-04-13,575.0,-2.0,-2.4,4.0,-0.108695652174
2018-10-12,31.0,-5.0,2.7,8.6,6.64782608696
2012-05-13,728.0,-16.0,-1.2,17.0,6.68695652174
2012-05-12,744.0,-9.0,0.7,15.7,6.18695652174
2012-05-11,753.0,0.0,-4.9,9.2,0.839130434783
2012-05-10,753.0,-12.0,-3.6,6.0,-0.573913043478
2012-05-17,665.0,-12.0,-4.9,9.1,1.67391304348
2012-05-16,677.0,-25.0,1.0,11.0,5.09565217391
2012-05-15,702.0,-12.0,3.5,15.6,9.21739130435
2012-05-14,714.0,-14.0,-0.5,18.5,7.41739130435
2012-05-19,656.0,-5.0,-4.0,11.0,2.32173913043
2012-05-18,661.0,-4.0,-5.0,8.9,1.43913043478
2015-03-18,249.0,-17.0,0.3,5.6,2.03913043478
2015-03-19,268.0,19.0,-0.3,8.1,1.8347826087
2015-03-12,270.0,-5.0,0.7,6.0,2.712
2015-03-13,269.0,-1.0,3.3,10.5,5.63043478261
2015-03-10,280.0,13.0,-2.6,9.7,3.43913043478
2015-03-11,275.0,-5.0,1.4,7.5,4.21739130435
2015-03-16,265.0,1.0,-10.1,7.8,-3.03913043478
2015-03-17,266.0,1.0,-5.9,7.0,-0.352173913043
2015-03-14,278.0,9.0,0.0,6.6,2.36086956522
2015-03-15,264.0,-14.0,-5.8,0.2,-2.44782608696
2013-11-08,26.0,4.0,-3.9,1.1,-1.82173913043
2013-11-09,29.0,3.0,-2.1,1.8,-0.891304347826
2013-11-04,6.0,-2.0,-11.8,-1.4,-7.40434782609
2013-11-05,11.0,5.0,-4.1,1.5,-1.91739130435
2013-11-06,10.0,-1.0,-3.4,1.1,-1.85217391304
2013-11-07,22.0,12.0,-2.7,1.6,-1.45217391304
2013-11-01,1.0,0.0,3.0,5.9,4.12608695652
2013-11-02,9.0,8.0,-3.1,-0.2,-2.30869565217
2013-11-03,8.0,-1.0,-7.4,-0.8,-4.70434782609
2015-10-05,0,0,0.6,16.2,5.48260869565
2015-10-04,0,0,-2.2,16.6,3.48260869565
2011-11-17,51.0,23.0,-8.7,-1.6,-5.19130434783
2011-11-16,28.0,0.0,-7.6,-2.3,-5.28695652174
2015-10-01,0,0,2.1,20.2,9.14782608696
2015-10-03,0,0,-1.7,9.7,3.32608695652
2015-10-02,0,0,5.6,14.6,9.01739130435
2019-05-28,6.0,-2.0,3.8,19.9,11.3304347826
2011-11-19,48.0,-2.0,-22.4,-6.8,-16.6173913043
2011-11-18,50.0,-1.0,-13.6,-10.6,-12.1608695652
2012-10-28,0,0,0.5,5.4,3.32608695652
2012-10-29,0,0,1.5,6.0,3.19565217391
2012-10-24,0,0,-9.3,-4.0,-7.55652173913
2012-10-25,0,0,-10.0,2.8,-5.28260869565
2012-10-26,0,0,-3.1,2.2,-1.12608695652
2012-10-27,0,0,-1.6,3.1,0.2
2012-10-20,0,0,-4.7,0.8,-1.91304347826
2012-10-21,0,0,-6.9,-1.2,-4.66086956522
2012-10-22,0,0,-6.8,-3.7,-5.37826086957
2012-10-23,0,0,-9.6,-5.3,-7.30434782609
2017-10-21,63.0,2.0,-3.6,1.7,-1.54782608696
2017-10-20,61.0,18.0,-1.6,1.8,-0.44347826087
2017-10-23,80.0,1.0,-0.2,4.0,1.19130434783
2017-10-22,79.0,16.0,-0.5,1.7,0.426086956522
2017-10-25,33.0,-39.0,3.9,9.5,6.93913043478
2017-10-24,72.0,-8.0,5.0,10.6,7.20869565217
2017-10-27,24.0,-3.0,-0.2,11.3,2.85652173913
2017-10-26,27.0,-6.0,-3.0,5.5,-0.226086956522
